"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000158669",2144.40292285451,0.173706193460132,0.115041941643941,1.50993794939378,0.131059258118455,0.260271678143626
"ENSG00000164743",116.239840136057,0.419956117336276,0.278137922044422,1.50988442801843,0.131072916779949,0.260271678143626
"ENSG00000162148",10.5483241381034,-1.3048489308509,0.86444936236142,-1.50945675671093,0.131182098203602,0.260403188390209
"ENSG00000239887",105.382093058809,0.476431216768297,0.31561598629396,1.50952815274875,0.131163866404239,0.260403188390209
"ENSG00000052850",88.2009107057117,-0.492299841616174,0.326203625921026,-1.50917955073669,0.131252904563522,0.260506654566432
"ENSG00000111615",3993.76655297209,0.177400395650421,0.117564479116231,1.5089625453538,0.131308354640113,0.260579616958026
"ENSG00000129682",376.719427884328,0.288831091310179,0.191426929841095,1.5088320726344,0.13134170228867,0.26060870286195
"ENSG00000105248",296.426896702787,-0.290465333130385,0.192573746831423,-1.50833297845451,0.131469326852336,0.260787711523989
"ENSG00000142856",408.166809455953,-0.255601986339052,0.169453071300335,-1.50839394280454,0.131453732360718,0.260787711523989
"ENSG00000151748",747.704668004259,0.21217044399359,0.140758459601827,1.50733706942923,0.131724280405372,0.261256279045818
"ENSG00000184613",25.2455235786791,-0.883803030678996,0.586535934735527,-1.50681821579697,0.131857259106805,0.261482828008276
"ENSG00000124299",292.207211345312,-0.288537715915217,0.191498774407272,-1.50673400813295,0.131878850773965,0.26148845511112
"ENSG00000103351",607.267482831773,-0.222330529463723,0.147574895941157,-1.5065606385545,0.131923313053463,0.261539421854746
"ENSG00000119321",1236.78873762858,0.193181657765696,0.128326242041525,1.50539480228202,0.132222604612138,0.262028428613909
"ENSG00000124193",3900.63546872076,-0.173307045596624,0.115126895015153,-1.50535672462819,0.132232388707543,0.262028428613909
"ENSG00000132874",5.05030691656328,-1.96685233478988,1.30661202303821,-1.50530708436039,0.132245144671597,0.262028428613909
"ENSG00000144837",178.68490507946,0.343167757598899,0.227954734508936,1.50542061930916,0.132215971217397,0.262028428613909
"ENSG00000100023",1325.10088687949,-0.182595999467558,0.121309758859286,-1.50520453741369,0.132271498981627,0.262043408681561
"ENSG00000128394",322.072079186867,-0.275103940391109,0.182798811156915,-1.50495475681709,0.13233570899676,0.26213336987382
"ENSG00000076706",11.9173812697461,1.25448693381928,0.833672031352294,1.50477272433428,0.132382518505403,0.262188843113755
"ENSG00000096401",1917.49190290153,-0.191059242045637,0.127037424587027,-1.50396029096726,0.132591591466757,0.262528338514768
"ENSG00000170373",8.12238621136613,1.4758893898643,0.98131186510293,1.50399627513878,0.132582325831051,0.262528338514768
"ENSG00000156831",379.225279025649,-0.255909375931394,0.170180305827224,-1.50375435446218,0.132644628113341,0.262596059887024
"ENSG00000218891",121.423028235282,0.448325371075359,0.29824788889395,1.50319713154708,0.132788217016167,0.262843002534982
"ENSG00000172366",443.349758969243,-0.30366274980825,0.20209099951582,-1.50260402757065,0.13294118418462,0.263071094392017
"ENSG00000186297",18.0595911980179,-1.00865196167329,0.671246101306048,-1.50265597030769,0.13292778220952,0.263071094392017
"ENSG00000101752",1265.64339047771,0.213534448194346,0.142165287695338,1.50201537700225,0.133093137629439,0.263334414356076
"ENSG00000109618",714.860863804722,-0.228190039840719,0.151963344844348,-1.5016123794488,0.133197244365852,0.263503004851458
"ENSG00000125779",1179.80506067023,0.205656128201815,0.136975346924578,1.50140979978722,0.133249600760051,0.263569184763427
"ENSG00000141639",45.1412552516533,-0.660796213539498,0.440320919278423,-1.50071501172913,0.133429288640136,0.263887173263746
"ENSG00000138078",3132.70320653651,-0.184157296221428,0.122720113820788,-1.50062846658012,0.133451684296886,0.263894034059208
"ENSG00000197323",2808.84684679603,0.192853806807265,0.128532263798065,1.50043110662281,0.133502766853703,0.263957611775551
"ENSG00000139926",70.9521987288885,0.511854366158488,0.341310845680518,1.49967213944794,0.133699350843714,0.264308811684943
"ENSG00000116731",1436.34942790768,0.185393417787023,0.123630213163349,1.49958018386709,0.133723183934378,0.264318451034454
"ENSG00000147454",3715.89391363254,-0.160022917533019,0.106720131099056,-1.49946327731258,0.133753488575529,0.264340877563233
"ENSG00000132017",221.50340456017,0.3120828263612,0.208315486609771,1.4981259024002,0.134100542468794,0.264989209699887
"ENSG00000135617",184.688448039866,0.338083362753826,0.225775718219078,1.49743012853921,0.134281373646434,0.265292691030442
"ENSG00000149506",6.34736465718772,-1.66831884298664,1.1141906191369,-1.49733700350034,0.134305591084867,0.265292691030442
"ENSG00000186047",8.12874962723636,-1.69124882863016,1.12952074136941,-1.49731542475239,0.134311203183238,0.265292691030442
"ENSG00000145041",1877.80482089718,0.175234706659647,0.117047622743165,1.49712315852977,0.134361214876003,0.26535388371333
"ENSG00000169609",377.732935423915,0.280960108847295,0.18768655963019,1.49696445712941,0.134402506638252,0.26539784025735
"ENSG00000177352",352.414992613879,-0.286031752145062,0.191098461776422,-1.49677684208526,0.134451333958846,0.265452186734308
"ENSG00000183682",17.4685758280319,-1.00160943022565,0.669239037347032,-1.49663927883853,0.134487143878014,0.265452186734308
"ENSG00000196535",1242.44720575806,-0.186273992038151,0.124456829777984,-1.49669562024392,0.134472476415191,0.265452186734308
"ENSG00000103056",34.0520098245865,-0.776303651112582,0.519007709889322,-1.49574589417589,0.134719885705327,0.265798693418617
"ENSG00000144224",4131.40402881974,0.184500577970767,0.12333898257821,1.49588211378162,0.134684378089189,0.265798693418617
"ENSG00000248487",115.71795426591,-0.449754741297668,0.300679279154127,-1.4957955951036,0.13470692959928,0.265798693418617
"ENSG00000155761",47.4057137596964,0.642940824976689,0.429867511222024,1.49567205753452,0.134739135320725,0.265799061088974
"ENSG00000133422",2715.03770322655,0.161988548906384,0.108322358023871,1.49543041585824,0.134802147488808,0.265885746560539
"ENSG00000130402",6713.5514551447,0.165917111298814,0.110967486596958,1.49518671087359,0.134865720766187,0.265973514093768
"ENSG00000136152",1253.4580639967,-0.188303077326413,0.125977939615612,-1.49473056870885,0.13498477302143,0.266110206358041
"ENSG00000165732",11628.585537477,-0.169314584223525,0.113276498615716,-1.49470178097502,0.134992289289997,0.266110206358041
"ENSG00000196730",35.7892793312631,-0.704744913306452,0.47145036742671,-1.49484433993152,0.134955071344856,0.266110206358041
"ENSG00000119820",639.714771342095,-0.2171370205519,0.145284930161573,-1.49455983019313,0.135029356339337,0.26611102527632
"ENSG00000204351",708.91815886032,0.221090631522604,0.147930840810893,1.49455401125743,0.135030875982928,0.26611102527632
"ENSG00000064199",858.163184558559,-0.201352697734696,0.13473805242829,-1.49440112949428,0.135070806540199,0.266152099433294
"ENSG00000165102",1555.48224991333,0.179831940828291,0.12036202146412,1.49409206193748,0.135151558488653,0.266273587679424
"ENSG00000100147",86.3450012564051,-0.484782043721772,0.324485803361659,-1.49400078123434,0.13517541508371,0.266282963056255
"ENSG00000160539",3.31619876188414,-2.56105517673559,1.71467113793079,-1.49361304338871,0.135276788264316,0.26644501465876
"ENSG00000214530",586.566010657825,0.277955026410796,0.186157694240149,1.49311597108753,0.135406832592066,0.266663484015702
"ENSG00000164758",94.6366441923345,-0.454129372280536,0.304260096464075,-1.49256960593305,0.135549884334546,0.266907504205137
"ENSG00000198417",20.3672813731031,-0.934215332436995,0.625943484714383,-1.49249150322776,0.135570343063077,0.266910095076035
"ENSG00000132341",5557.67456011962,-0.1532350972185,0.102701453759771,-1.49204409099147,0.135687587090464,0.267103208640738
"ENSG00000047315",5228.27776036529,0.170061579544791,0.113993565784075,1.49185244250469,0.135737832376383,0.267164398196486
"ENSG00000129667",215.171202240741,-0.33138227974624,0.222177938213196,-1.49151748554014,0.135825683947334,0.267261855952255
"ENSG00000175324",1237.05893101261,-0.184206842127674,0.123501147104282,-1.49153952369474,0.135819902493045,0.267261855952255
"ENSG00000166913",6916.84298107892,-0.15795284687931,0.105907680341084,-1.49142013469287,0.135851225087123,0.267274394156872
"ENSG00000089159",1746.09820685816,0.187044911363178,0.125449333806873,1.49099963855632,0.135961589803531,0.267402504091175
"ENSG00000135828",314.794591460678,-0.27202956839256,0.182449324074435,-1.49098698925066,0.135964910851682,0.267402504091175
"ENSG00000165757",113.545950854919,-0.411593598121557,0.276060775446704,-1.49095284346551,0.135973876067305,0.267402504091175
"ENSG00000156973",261.293562581054,-0.291583384906715,0.195596239116234,-1.49074126488414,0.136029437686062,0.267474044515127
"ENSG00000110628",160.321750076704,0.394808570189269,0.264896680792467,1.49042475356111,0.136112587903071,0.267511889807694
"ENSG00000110876",5.68118793849783,-1.78079731566691,1.19498161652412,-1.49022988390965,0.136163801331507,0.267511889807694
"ENSG00000131652",221.240744753729,-0.407562397104678,0.273483987285376,-1.49026054925619,0.136155741227307,0.267511889807694
"ENSG00000157426",619.285889793535,-0.219319747636019,0.147165197576786,-1.49029628775911,0.136146348155406,0.267511889807694
"ENSG00000182512",1069.71828332899,-0.200641380023152,0.134616459017133,-1.49046692720996,0.136101506261384,0.267511889807694
"ENSG00000189227",128.152660757746,-0.397495582404635,0.266730362135252,-1.49025247528092,0.136157863361699,0.267511889807694
"ENSG00000198873",45.4736520515716,0.640577004917899,0.429940297093719,1.48992083144573,0.136245053492286,0.267633809642567
"ENSG00000137513",473.708907785197,-0.244762504284812,0.164315460739284,-1.48958900874928,0.136332333774189,0.267729821100496
"ENSG00000183092",12.6667290529773,1.17072100867033,0.785906569276624,1.48964400405496,0.136317865217224,0.267729821100496
"ENSG00000113761",450.687116801442,-0.242050440215132,0.162509696648128,-1.48945229243292,0.136368307213153,0.267762752777495
"ENSG00000124333",2694.05359948154,-0.20173462724435,0.135511762222439,-1.48868721014201,0.136569754493832,0.268120541665375
"ENSG00000186298",6961.33327903956,-0.158825045305122,0.10669820220304,-1.48854471795962,0.136607298248424,0.268156491549735
"ENSG00000204301",12.980244051468,1.20156831727647,0.807483757169631,1.48804023190283,0.136740283950133,0.26837975494323
"ENSG00000165194",3.56864742362275,2.27695936070403,1.53036688825848,1.48785195117176,0.136789941525931,0.268439430639838
"ENSG00000240053",26.6487717247769,0.845638248420628,0.568493583538265,1.48750711161493,0.136880926349214,0.268580179578819
"ENSG00000168505",18.8269226600886,-0.962052559792781,0.646935480233816,-1.48709197313629,0.13699052124912,0.268757399433864
"ENSG00000174231",9933.92990609934,0.163543157395776,0.109987557728294,1.48692416463853,0.137034841228857,0.268806526625485
"ENSG00000023909",974.969688643428,-0.225523356574301,0.15171506554916,-1.4864928262594,0.137148812962369,0.268992249139725
"ENSG00000154175",6.2955517835239,-1.70594705143039,1.14785533676028,-1.48620387674048,0.137225202438397,0.269104219071529
"ENSG00000198948",522.724331930478,0.252618222339838,0.16998401824134,1.48612925469955,0.137244935570102,0.269105067733642
"ENSG00000139182",1064.62609472239,0.212461417920323,0.142985629501742,1.4858935031491,0.137307292339625,0.26918947934356
"ENSG00000077943",4.88191842026027,-1.9540094844625,1.31563571852359,-1.48522076206269,0.137485353878229,0.269387657026768
"ENSG00000109466",448.073621062915,0.241035644407364,0.162289565706391,1.48521960335661,0.137485660718818,0.269387657026768
"ENSG00000113296",21.0005923389565,-0.925579907054778,0.623122350011883,-1.48539032027519,0.137440458328354,0.269387657026768
"ENSG00000196878",44.7212418751062,0.629700846428925,0.423956882440764,1.48529454883164,0.137465815259999,0.269387657026768
"ENSG00000175390",1990.19030138939,-0.180250041393628,0.121402598245934,-1.48472968452028,0.13761544498098,0.269604067636617
"ENSG00000168924",1643.67789395715,-0.175024703312865,0.117903114329686,-1.48447905136291,0.137681876653033,0.269658436040629
"ENSG00000181264",471.029430433264,-0.238560749411093,0.160698743163741,-1.48452156323348,0.137670606911306,0.269658436040629
"ENSG00000151726",4945.07137433015,-0.16975336957041,0.114370106073487,-1.48424597474219,0.137743677054383,0.269741585557481
"ENSG00000158164",77.7117655420942,0.505574405635559,0.340682529576185,1.48400449610522,0.137807727808521,0.269829117937679
"ENSG00000103671",383.188831240575,-0.254773243876629,0.171730595776902,-1.48356350086626,0.137924758387495,0.269982438045323
"ENSG00000122852",9.06803688720691,-1.38997670461548,0.936881422866242,-1.48362073437539,0.137909565530047,0.269982438045323
"ENSG00000167393",203.844095635913,0.328351267092777,0.221359897192031,1.48333673469287,0.137984967031936,0.270062380028956
"ENSG00000182979",1534.02377001489,0.192763645354087,0.129989801519533,1.48291360630411,0.138097365934431,0.270244431329652
"ENSG00000181856",73.136399863147,0.502623699290575,0.339047564998963,1.48245777636572,0.138218530543416,0.270443582846877
"ENSG00000105939",4493.38151320818,-0.163192461809771,0.110096542838338,-1.48226690505075,0.138269290564183,0.270504941537309
"ENSG00000131153",489.166078260028,-0.249103477279514,0.168079036795451,-1.48206154692966,0.138323919223459,0.270573850411433
"ENSG00000106868",17.2800225815872,-1.01261123070651,0.683370620521184,-1.48178923749199,0.138396383686388,0.270677623473042
"ENSG00000089091",79.0201781613059,0.487112279412542,0.328825570329225,1.48136983059084,0.138508049574546,0.270828579165958
"ENSG00000197114",58.5749589449829,0.553653724861886,0.373748566394866,1.48135344090377,0.138512414690701,0.270828579165958
"ENSG00000068028",275.019507719338,0.29490051585126,0.19919777402438,1.4804408196608,0.138755643226803,0.271228085449505
"ENSG00000126768",383.030788025618,-0.267500166293605,0.180685111019644,-1.48047708404996,0.138745971899711,0.271228085449505
"ENSG00000147403",2629.2171084334,-0.559666795239872,0.378099583445312,-1.48021002863871,0.138817204907113,0.271310385200432
"ENSG00000152291",2553.37148160695,0.161961675160017,0.109493537051482,1.47918936150419,0.139089712056795,0.271804885102717
"ENSG00000127419",202.492870946972,-0.351035513226804,0.237394068747437,-1.47870380704528,0.139219494380198,0.272020376981937
"ENSG00000169895",2140.88475581488,-0.172476982574669,0.116650097926109,-1.47858412158319,0.139251499049691,0.272044787901057
"ENSG00000123407",126.522514657776,-0.392775963987507,0.265713040871709,-1.47819603696887,0.139355314357667,0.272209463167407
"ENSG00000108590",327.414318740485,0.289434220844109,0.195864295009393,1.47772834671183,0.139480503880378,0.2724019885865
"ENSG00000134046",3082.05417336335,0.194885966310609,0.131886281131776,1.47768186833539,0.139492949760282,0.2724019885865
"ENSG00000138442",1461.73267646986,-0.190798461880333,0.129162961411125,-1.47719175679956,0.139624242814653,0.272620195709944
"ENSG00000108474",164.950200739271,0.346335313452306,0.2344976008622,1.47692476246623,0.13969580634091,0.272717103561407
"ENSG00000135341",570.426080011427,0.229536046376268,0.155421600330819,1.47686065442444,0.139712993669879,0.272717103561407
"ENSG00000239382",134.541458963923,0.382006643966501,0.258722243876621,1.47651256514562,0.139806344613351,0.272861123032469
"ENSG00000151461",2347.55976258635,-0.18681932580315,0.126560908643234,-1.47612187527651,0.139911177388099,0.272989301192592
"ENSG00000198356",1560.00716004699,-0.177518800154532,0.120255303508688,-1.47618271273754,0.139894849058939,0.272989301192592
"ENSG00000274209",134.934312101202,-0.385645202791946,0.261314424716043,-1.47578995384969,0.140000288496188,0.273124950678935
"ENSG00000145332",912.441637239336,0.217163383539103,0.147162003951229,1.47567563439183,0.140030990004971,0.273146627537677
"ENSG00000176148",272.295303992302,0.286166870225424,0.1939476857838,1.47548484050706,0.140082240938784,0.273208376753318
"ENSG00000116678",17.6965308780903,-0.987392467501484,0.669482534184364,-1.47485918912647,0.140250404274897,0.273498096056628
"ENSG00000135722",126.52206328728,-0.390554427800353,0.264842106814465,-1.47466893575936,0.140301571583492,0.273559615800396
"ENSG00000115194",9.30245706504246,1.42905298488644,0.969219264020171,1.47443724855297,0.140363901621015,0.273642880355398
"ENSG00000091527",4531.54673569949,-0.175885823851509,0.119341984152935,-1.47379671202814,0.140536333866037,0.273864165352083
"ENSG00000105643",205.903128100115,0.33488772679916,0.22722215035682,1.47383398261686,0.140526296172926,0.273864165352083
"ENSG00000175189",12.9224532251034,-1.14635834102304,0.77776353083788,-1.47391629405415,0.140504130058298,0.273864165352083
"ENSG00000118680",5090.61106482692,-0.153569318514267,0.104206850765605,-1.47369695356877,0.140563203468888,0.273878248458177
"ENSG00000099974",34.1039216570136,-0.713281934043284,0.484163212079914,-1.47322621018458,0.140690049913226,0.274005530383845
"ENSG00000105519",101.41113066221,-0.465472061346143,0.315967829900613,-1.47316282639456,0.14070713602154,0.274005530383845
"ENSG00000184384",57.7919446754167,-0.58445074325309,0.396713544949471,-1.4732311278344,0.140688724349227,0.274005530383845
"ENSG00000240972",1996.45128677279,0.52691411300293,0.357673571931327,1.47317038314504,0.140705098895537,0.274005530383845
"ENSG00000120217",166.691141660993,-0.400139235591664,0.271638461810849,-1.47305809686956,0.140735371026142,0.274022242454615
"ENSG00000164252",824.339615507957,-0.206706150700924,0.140335107619767,-1.47294682141113,0.140765375582847,0.274042394827093
"ENSG00000244687",45.3555215976571,0.617852028473911,0.419554434527395,1.47263853657008,0.140848527867251,0.274165995260795
"ENSG00000088002",93.6104197854759,0.451781273420591,0.306895135956685,1.47210307524833,0.140993045196396,0.274408993463617
"ENSG00000123080",769.679422916626,0.203574277741061,0.138297079491478,1.47200706254687,0.141018970412103,0.274421145074104
"ENSG00000163864",44.6200025372717,-0.630603926257673,0.428422628485786,-1.47192021225974,0.141042424761934,0.274428485690153
"ENSG00000008128",46.9920074598129,0.623657738640563,0.42380901830877,1.47155372278131,0.141141430084874,0.27458280447515
"ENSG00000167992",16.639166037122,1.03084161066934,0.700570380210062,1.47143190718433,0.141174349792583,0.274608532248602
"ENSG00000103194",1877.86513740348,-0.176300960420752,0.119860471920124,-1.47088491807575,0.141322242049579,0.274857863146502
"ENSG00000005075",282.179242923211,-0.321326090037529,0.218552377643624,-1.4702475145866,0.141494730286905,0.275116584073395
"ENSG00000132821",55.5894820314537,0.642305124471337,0.436863392891016,1.47026538483982,0.141489892201173,0.275116584073395
"ENSG00000106034",3.11834321336108,-2.41122804484663,1.64099873417593,-1.46936618208758,0.141733494752129,0.275542403420097
"ENSG00000183597",427.344615585335,-0.240737041468404,0.163852885187138,-1.46922674686781,0.141771297912885,0.275577472019986
"ENSG00000108106",837.436877085401,-0.203636714641438,0.138620601068454,-1.46902201456245,0.141826818213164,0.275646964921403
"ENSG00000120756",438.296500668145,-0.243425678496771,0.165728254652273,-1.46882424489125,0.141880466210791,0.275712800052552
"ENSG00000104129",238.670599579288,-0.298596339961677,0.20340763310514,-1.46797018087976,0.142112322941527,0.27612487719812
"ENSG00000005448",196.626155776351,0.342193498038363,0.233157294141187,1.46765083759786,0.142199091250391,0.276254971339585
"ENSG00000125818",2180.52980826171,-0.17296427410761,0.117873125115515,-1.46737667248667,0.142273616714032,0.276361247958171
"ENSG00000076984",819.253304621205,0.211490414156811,0.144151430501963,1.4671405855659,0.142337815529085,0.276447438629618
"ENSG00000078081",14.4771480437242,-1.07497134232131,0.732895794133779,-1.4667451374746,0.14244539905226,0.276502324792659
"ENSG00000079459",4134.85436222608,-0.154675987534915,0.105440728387713,-1.46694725937553,0.142390403036068,0.276502324792659
"ENSG00000170365",886.219075690898,-0.204520549959026,0.139437915114123,-1.46674991369195,0.142444099287389,0.276502324792659
"ENSG00000173567",7.96682222478392,-1.48136327039258,1.00996322573253,-1.4667497119196,0.142444154196057,0.276502324792659
"ENSG00000133027",171.492131404843,-0.36384902410076,0.248103415835398,-1.46652162315312,0.142506234789744,0.276543414289965
"ENSG00000139985",8.65609854589705,-1.39570867663544,0.951706409532618,-1.46653281164816,0.142503189050546,0.276543414289965
"ENSG00000178966",805.109017901347,-0.223998638852305,0.15275933187344,-1.46634995129388,0.142552973678286,0.276595618145886
"ENSG00000118873",1442.19112643836,-0.182988495332589,0.124808465868797,-1.46615451170559,0.14260619782433,0.276615250280446
"ENSG00000125124",1419.3437287284,0.181731382773523,0.123947773390734,1.46619320220163,0.142595660014268,0.276615250280446
"ENSG00000151575",155.607612398124,-0.381357460761831,0.260130890339562,-1.46602143353304,0.142642447788597,0.276615250280446
"ENSG00000165630",491.515098925455,0.235507957078257,0.160640062195576,1.46605992216021,0.142631962912865,0.276615250280446
"ENSG00000284976",347.908290501691,-0.273438541992795,0.186540293078708,-1.46584170894071,0.142691415278164,0.276671728997837
"ENSG00000146414",767.369858013688,0.230929923126057,0.15761080692839,1.46519091949691,0.142868836340162,0.276977222621091
"ENSG00000087448",1328.86920185028,-0.187158175851452,0.127766959265407,-1.46484018190237,0.142964526141273,0.277124202417317
"ENSG00000063660",309.352993025181,0.312109778173595,0.213120656639037,1.46447455209476,0.143064331254755,0.277273577352461
"ENSG00000143303",387.339498047846,-0.26439396248152,0.180555114465154,-1.4643393695311,0.143101245257714,0.277273577352461
"ENSG00000178947",54.8857700681891,-0.601119599653662,0.410500138138246,-1.46435906789201,0.143095865815131,0.277273577352461
"ENSG00000112242",830.928135855581,0.217592914796043,0.148609134566302,1.46419609690253,0.143140376373856,0.277310861161688
"ENSG00000197977",63.8340955522697,-0.530564343460425,0.362537474973814,-1.46347448218628,0.143337591108201,0.277654352989948
"ENSG00000168264",2033.82675203854,0.170384922745248,0.116474795035043,1.46284801526361,0.143508971263953,0.277947713061995
"ENSG00000111644",21.5302026005556,-0.881102863787933,0.602445762133841,-1.4625430522859,0.143592455675319,0.278070779094579
"ENSG00000138709",725.444811551247,-0.229275264826913,0.156791386632878,-1.46229502621693,0.143660380921835,0.278163684376218
"ENSG00000071073",156.105434458147,-0.359916487053311,0.246152253691123,-1.46217018798837,0.143694578857346,0.278191268121075
"ENSG00000169045",16231.8115613224,0.154016159893611,0.105350907952498,1.46193481277879,0.143759074055282,0.278277491260974
"ENSG00000115020",1191.21957522752,0.21675003640214,0.148285105660888,1.46171144725637,0.143820299003776,0.278289795595807
"ENSG00000132256",1067.37285243902,0.191404364062067,0.130942301439798,1.46174583734552,0.143810871307661,0.278289795595807
"ENSG00000182472",9.51754251142552,1.34351846753226,0.919191752786856,1.46163024576636,0.143842561454001,0.278289795595807
"ENSG00000186204",13.3956221534221,1.12542614902114,0.769985261387672,1.46162037828216,0.143845266933872,0.278289795595807
"ENSG00000178386",14.9501545803508,1.05321501757603,0.720823287352616,1.46112790201908,0.143980344304865,0.27851247789161
"ENSG00000143815",1504.56700393063,0.238722792993783,0.163472279704028,1.46032583277115,0.144200545606489,0.278899737465845
"ENSG00000227124",313.505366836464,-0.294312423523684,0.201557936561802,-1.46018771845008,0.144238489761684,0.278934433113337
"ENSG00000147206",5.21160807898885,-1.92014074777356,1.31580513609814,-1.45928959774963,0.144485417239134,0.279373203794931
"ENSG00000185627",2286.2984971212,-0.164907449859064,0.113012613565377,-1.45919508147351,0.144511422181183,0.279384742023326
"ENSG00000116729",401.693225196143,0.252698714748724,0.173195455405868,1.45903779147407,0.14455470645997,0.279429678659554
"ENSG00000146411",1148.039285266,0.218582130598197,0.149832968093325,1.45883868803861,0.144609511530708,0.279487290831388
"ENSG00000184677",799.758278803916,0.201461559716504,0.138102403175299,1.45878388126803,0.144624600397939,0.279487290831388
"ENSG00000116885",303.398580213196,-0.272731118454152,0.186979455013389,-1.45861543149017,0.144670983905522,0.279538183009243
"ENSG00000166788",283.017327962065,-0.282509423432845,0.193714868299114,-1.45837759338444,0.144736493251938,0.279626011557679
"ENSG00000101104",1234.16475085471,-0.188438781341461,0.129234710337393,-1.4581127690038,0.144809462350058,0.279728225761549
"ENSG00000133246",13.4190701929134,-1.14599325474483,0.786042065164394,-1.45792865996956,0.144860207934421,0.27978748846511
"ENSG00000111642",127.989613702996,0.403634978761263,0.276967287855363,1.45733809175345,0.145023076948979,0.280063263421
"ENSG00000072952",4.01205750851202,-2.12504093499161,1.45872382638163,-1.4567808495065,0.145176883795299,0.280208060222342
"ENSG00000101457",423.890161050488,-0.244755008347218,0.168028302078645,-1.45662965892889,0.145218636101746,0.280208060222342
"ENSG00000152518",902.381656142148,0.199351921831294,0.136854385681836,1.45667178174877,0.145207002674414,0.280208060222342
"ENSG00000153132",3312.59634818903,-0.190239034295688,0.130598198623265,-1.4566742596846,0.145206318343447,0.280208060222342
"ENSG00000178222",5.62597636421766,-1.87211339129514,1.28523491091089,-1.45663129393856,0.14521818453352,0.280208060222342
"ENSG00000205659",415.901490868017,-0.245957967123023,0.168839997033104,-1.45675178538886,0.145184909335154,0.280208060222342
"ENSG00000186300",148.095841017773,0.37153750985935,0.255107511110761,1.45639580834623,0.145283233643329,0.280293915412888
"ENSG00000148444",301.110326512826,0.277152728582534,0.190331015370844,1.45616166678103,0.145347933609657,0.28037994442715
"ENSG00000229474",6.65249352627155,-1.66103970835389,1.14093900847028,-1.45585320163689,0.145433204972862,0.280505626910585
"ENSG00000184182",199.688430095337,0.315297288324008,0.216654890405231,1.45529735208966,0.145586959388764,0.280763343673241
"ENSG00000198074",3.12077315728002,-2.41812011855486,1.6616888481542,-1.45521835886478,0.145608819925208,0.28076666798744
"ENSG00000116171",4002.09089906551,0.15542148723379,0.106809313901854,1.45513047089326,0.145633144941831,0.280774742799218
"ENSG00000102763",1048.90010649242,-0.220588327479926,0.151670336137157,-1.45439334478988,0.145837284026588,0.281090579372784
"ENSG00000132507",3519.54578657205,-0.156756709404132,0.107781118146942,-1.45439861915721,0.145835822570082,0.281090579372784
"ENSG00000162814",58.5122553578637,-0.5531352214245,0.380344704391544,-1.45429978395355,0.145863210343862,0.28110169202826
"ENSG00000068383",637.637270826237,-0.215597112155233,0.148275451824714,-1.45403105842567,0.145937695557487,0.281206369424826
"ENSG00000142751",667.947369093038,0.220961554944465,0.152020810983979,1.45349543601469,0.146086245962283,0.281453713894171
"ENSG00000002919",195.236272215873,-0.335463713278942,0.230859454245792,-1.45310797157902,0.14619377810435,0.28156633548127
"ENSG00000162004",431.880452347619,-0.276849173642199,0.190517393810318,-1.45314382117695,0.146183826303112,0.28156633548127
"ENSG00000173013",104.796246224339,-0.422935480942477,0.291064086152232,-1.4530665274907,0.146205283574869,0.28156633548127
"ENSG00000122417",972.24190776741,0.208481846113911,0.143534606045974,1.45248488749211,0.146366828250237,0.281838514886488
"ENSG00000127364",13.2211210003366,-1.2646483034239,0.870768925733769,-1.45233513283472,0.146408443203963,0.281879718805974
"ENSG00000140750",1069.24475714038,0.199955678611515,0.137717020823111,1.45193148542143,0.146520656875868,0.282056816073482
"ENSG00000139132",347.431411582842,0.286738830442409,0.197578834729014,1.45126288873847,0.146706670977118,0.282352459520962
"ENSG00000167011",4.44849567079054,2.22215936761127,1.53129242840121,1.45116590822001,0.146733667475021,0.282352459520962
"ENSG00000174996",876.930944476662,0.237708323857711,0.163805598543269,1.45116116892012,0.146734986852821,0.282352459520962
"ENSG00000042445",1155.55951447806,-0.183263899136191,0.126319480123131,-1.45079681263375,0.146836447482192,0.282391805137132
"ENSG00000043514",848.947279569418,0.202396049267379,0.139503958357958,1.45082656900705,0.14682815934943,0.282391805137132
"ENSG00000068354",293.763022533903,0.303911058491802,0.209471205623268,1.45084885336643,0.146821952653647,0.282391805137132
"ENSG00000158604",1498.92355327989,-0.177471990489235,0.12231976521955,-1.45088563708975,0.146811707997563,0.282391805137132
"ENSG00000176531",147.213335679782,-0.372605429659985,0.256872722088535,-1.45054494938377,0.146906614048151,0.282487783708919
"ENSG00000146950",804.46115288519,-0.197699270171386,0.136326840463311,-1.45018596117609,0.147006668866233,0.282641200220889
"ENSG00000142208",4009.96641092063,0.151153935314716,0.104289915054519,1.44936291525119,0.147236259465246,0.283043591027703
"ENSG00000034053",751.157851472887,0.215864742993035,0.148977105628723,1.44897930512228,0.147343362032559,0.283177819715087
"ENSG00000181392",652.518352632358,-0.215564448683608,0.148771088546048,-1.44896734164102,0.147346703150897,0.283177819715087
"ENSG00000128311",243.474927809923,-0.36923355572934,0.254933788923363,-1.44835079448938,0.147518968655748,0.283469815320712
"ENSG00000163683",1511.90012050734,-0.183652492360799,0.126839990230136,-1.44790686302942,0.14764310000648,0.283630165801922
